transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size
14619,78,1499,09-04-2017,True,Approved,Giant Bicycles,Standard,medium,large
14620,24,2201,14-10-2017,True,Approved,Solex,Road,medium,large
14621,64,1526,11-10-2017,,Approved,Trek Bicycles,Standard,medium,large
14622,9,230,14-05-2017,False,Approved,Norco Bicycles,Standard,medium,small
14623,59,2740,15-08-2017,False,Approved,Solex,Standard,medium,large
14624,30,1182,17-05-2017,False,Approved,Solex,Standard,high,medium
14625,86,1734,05-12-2017,True,Approved,OHM Cycles,Standard,medium,medium
14626,34,2746,08-02-2017,True,Approved,WeareA2B,Standard,medium,medium
14627,87,1882,24-03-2017,False,Approved,Giant Bicycles,Standard,high,medium
14628,11,562,27-01-2017,True,Approved,Giant Bicycles,Standard,high,medium
14629,88,1706,28-10-2017,False,Approved,Norco Bicycles,Standard,high,small
14630,22,1435,01-02-2017,False,Approved,WeareA2B,Standard,medium,medium
14631,92,310,27-01-2017,True,Approved,WeareA2B,Standard,medium,small
14632,97,2021,07-04-2017,False,Approved,OHM Cycles,Road,medium,medium
14633,44,280,28-03-2017,False,Approved,WeareA2B,Standard,medium,medium
14634,14,3044,09-12-2017,True,Approved,Trek Bicycles,Standard,medium,small
14635,36,697,26-09-2017,True,Approved,Solex,Standard,low,medium
14636,63,2620,15-08-2017,True,Approved,Solex,Standard,medium,medium
14637,68,3117,14-06-2017,False,Approved,OHM Cycles,Standard,medium,medium
14638,73,2279,02-11-2017,False,Approved,Solex,Standard,medium,medium
14639,81,3225,07-07-2017,False,Approved,Norco Bicycles,Standard,medium,small
14640,49,3176,09-04-2017,False,Approved,Trek Bicycles,Road,medium,medium
14641,0,1429,23-02-2017,False,Approved,,,,
14642,41,277,07-02-2017,,Approved,Norco Bicycles,Standard,low,medium
14643,54,1293,10-03-2017,False,Approved,WeareA2B,Standard,medium,medium
14644,60,142,21-03-2017,False,Approved,Giant Bicycles,Standard,high,small
14645,41,725,06-12-2017,False,Approved,Norco Bicycles,Standard,low,medium
14646,19,466,02-09-2017,True,Approved,OHM Cycles,Road,high,large
14647,28,1418,10-09-2017,True,Approved,Norco Bicycles,Standard,medium,small
14648,62,4,18-06-2017,True,Approved,Solex,Standard,medium,medium
14649,97,1895,23-12-2017,False,Approved,Solex,Standard,medium,large
14650,50,3112,13-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14651,1,632,07-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14652,58,1927,29-08-2017,False,Approved,OHM Cycles,Standard,medium,medium
14653,0,1796,30-08-2017,True,Approved,OHM Cycles,Standard,medium,medium
14654,85,2211,28-02-2017,False,Approved,WeareA2B,Standard,medium,medium
14655,72,1758,26-07-2017,False,Approved,Norco Bicycles,Standard,medium,medium
14656,0,2098,30-03-2017,True,Approved,Solex,Road,medium,medium
14657,11,2499,08-07-2017,True,Approved,Giant Bicycles,Standard,high,medium
14658,24,1030,09-03-2017,True,Approved,Solex,Road,medium,large
14659,60,1482,28-03-2017,False,Approved,Giant Bicycles,Standard,high,small
14660,15,2626,18-09-2017,True,Approved,Norco Bicycles,Standard,low,medium
14661,5,598,09-08-2017,False,Approved,Giant Bicycles,Standard,high,medium
14662,68,873,09-03-2017,False,Approved,OHM Cycles,Standard,medium,medium
14663,13,611,13-02-2017,True,Approved,Solex,Standard,medium,medium
14664,31,2560,13-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14665,0,2045,24-02-2017,False,Approved,Trek Bicycles,Road,medium,medium
14666,59,956,20-05-2017,True,Approved,Solex,Standard,medium,large
14667,64,323,17-03-2017,True,Approved,Trek Bicycles,Standard,medium,large
14668,56,2732,21-06-2017,,Approved,OHM Cycles,Standard,medium,medium
14669,17,1065,22-06-2017,True,Approved,Solex,Standard,high,medium
14670,38,2510,25-08-2017,False,Approved,Solex,Standard,medium,medium
14671,98,407,21-12-2017,False,Approved,OHM Cycles,Standard,medium,medium
14672,55,149,12-12-2017,False,Approved,Trek Bicycles,Road,medium,large
14673,15,448,25-06-2017,False,Approved,WeareA2B,Standard,medium,medium
14674,77,3206,28-08-2017,True,Approved,Norco Bicycles,Road,medium,large
14675,72,2202,02-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium
14676,78,3426,01-06-2017,False,Approved,Giant Bicycles,Standard,medium,large
14677,61,62,30-08-2017,False,Approved,OHM Cycles,Standard,low,medium
14678,55,3300,21-10-2017,True,Approved,Trek Bicycles,Road,medium,large
14679,1,211,21-11-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14680,35,1447,01-03-2017,True,Approved,Trek Bicycles,Standard,low,medium
14681,19,2029,21-07-2017,False,Approved,OHM Cycles,Road,high,large
14682,43,887,13-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14683,0,1817,21-11-2017,False,Approved,Trek Bicycles,Standard,high,medium
14684,18,2424,01-04-2017,False,Approved,Solex,Standard,medium,medium
14685,98,196,04-02-2017,False,Approved,OHM Cycles,Standard,medium,medium
14686,35,950,21-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14687,64,168,05-02-2017,True,Approved,Trek Bicycles,Standard,medium,large
14688,0,1416,07-09-2017,False,Approved,Solex,Standard,medium,medium
14689,36,2048,03-11-2017,False,Approved,Solex,Standard,low,medium
14690,21,1785,28-08-2017,True,Approved,Solex,Standard,medium,large
14691,28,661,26-11-2017,True,Approved,Solex,Road,medium,small
14692,81,2875,01-03-2017,False,Approved,Solex,Standard,medium,medium
14693,44,2231,27-10-2017,True,Approved,WeareA2B,Standard,medium,medium
14694,80,1594,04-01-2017,True,Approved,OHM Cycles,Touring,low,medium
14695,17,505,17-04-2017,False,Approved,WeareA2B,Touring,medium,large
14696,39,2526,01-09-2017,True,Approved,Giant Bicycles,Standard,medium,large
14697,100,737,18-06-2017,False,Approved,Norco Bicycles,Road,medium,medium
14698,6,1824,16-07-2017,False,Approved,OHM Cycles,Standard,high,medium
14699,26,1178,25-01-2017,True,Approved,WeareA2B,Standard,medium,medium
14700,70,916,24-11-2017,False,Approved,Trek Bicycles,Standard,high,medium
14701,25,1686,12-09-2017,True,Approved,Giant Bicycles,Road,medium,medium
14702,15,3387,11-04-2017,False,Approved,Norco Bicycles,Standard,low,medium
14703,65,235,07-01-2017,True,Approved,WeareA2B,Standard,medium,medium
14704,95,3443,14-01-2017,False,Approved,Giant Bicycles,Standard,medium,large
14705,43,3125,18-10-2017,False,Approved,Norco Bicycles,Standard,medium,medium
14706,54,2026,06-08-2017,True,Approved,WeareA2B,Standard,medium,medium
14707,64,1811,28-11-2017,True,Approved,Trek Bicycles,Standard,medium,large
14708,82,1062,22-08-2017,True,Approved,Norco Bicycles,Standard,high,medium
14709,31,305,07-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14710,35,395,16-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14711,17,2965,24-08-2017,False,Approved,WeareA2B,Touring,medium,large
14712,36,2237,04-08-2017,True,Approved,Solex,Standard,low,medium
14713,88,3170,07-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium
14714,79,221,15-11-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14715,23,2353,13-08-2017,True,Approved,Norco Bicycles,Mountain,low,small
14716,73,2832,04-07-2017,True,Approved,Solex,Standard,medium,medium
14717,96,1726,07-08-2017,False,Approved,Giant Bicycles,Standard,medium,large
14718,48,871,08-03-2017,False,Approved,WeareA2B,Standard,medium,medium
14719,54,255,28-02-2017,False,Approved,WeareA2B,Standard,medium,medium
14720,59,2111,09-04-2017,True,Approved,Solex,Standard,medium,large
14721,68,1868,14-07-2017,True,Approved,OHM Cycles,Standard,medium,medium
14722,3,604,27-05-2017,False,Approved,Trek Bicycles,Standard,medium,large
14723,96,248,18-08-2017,False,Approved,WeareA2B,Road,low,small
14724,86,2153,10-03-2017,True,Approved,OHM Cycles,Standard,medium,medium
14725,38,37,23-12-2017,False,Approved,Trek Bicycles,Standard,medium,large
14726,68,2188,31-03-2017,True,Approved,OHM Cycles,Standard,medium,medium
14727,10,1297,24-08-2017,False,Approved,WeareA2B,Touring,medium,medium
14728,96,2815,09-05-2017,False,Approved,WeareA2B,Road,low,small
14729,85,2577,18-07-2017,False,Approved,WeareA2B,Standard,medium,medium
14730,66,1812,27-05-2017,True,Approved,Giant Bicycles,Road,low,small
14731,64,2529,14-07-2017,False,Approved,Giant Bicycles,Standard,high,small
14732,40,3075,31-05-2017,True,Approved,OHM Cycles,Standard,high,medium
14733,42,2569,06-02-2017,True,Approved,OHM Cycles,Road,medium,small
14734,21,2232,22-08-2017,True,Approved,Solex,Standard,medium,large
14735,28,2645,28-11-2017,False,Approved,Solex,Road,medium,small
14736,76,2840,21-02-2017,True,Approved,WeareA2B,Standard,low,medium
14737,16,317,03-06-2017,False,Approved,Norco Bicycles,Standard,high,small
14738,7,3214,25-04-2017,False,Approved,Trek Bicycles,Road,low,medium
14739,71,490,02-05-2017,True,Approved,Solex,Standard,high,large
14740,19,2753,25-05-2017,True,Approved,OHM Cycles,Road,high,large
14741,27,2416,26-03-2017,True,Approved,Trek Bicycles,Standard,medium,medium
14742,22,589,07-01-2017,False,Approved,WeareA2B,Standard,medium,medium
14743,96,2915,14-02-2017,True,Approved,WeareA2B,Road,low,small
14744,48,2633,24-05-2017,False,Approved,WeareA2B,Standard,medium,medium
14745,70,993,05-03-2017,False,Approved,Norco Bicycles,Road,medium,medium
14746,65,2363,14-07-2017,True,Approved,WeareA2B,Standard,medium,medium
14747,88,174,19-12-2017,False,Approved,Norco Bicycles,Standard,medium,medium
14748,56,1109,19-04-2017,True,Approved,Norco Bicycles,Mountain,low,small
14749,6,2953,10-09-2017,True,Approved,Solex,Standard,high,medium
14750,77,2060,15-02-2017,True,Approved,Norco Bicycles,Road,medium,large
14751,10,2325,06-01-2017,False,Approved,Solex,Standard,medium,medium
14752,49,1481,01-02-2017,True,Approved,Trek Bicycles,Road,medium,medium
14753,65,707,16-01-2017,True,Approved,WeareA2B,Standard,medium,medium
14754,35,1098,29-09-2017,True,Approved,Trek Bicycles,Standard,low,medium
14755,0,884,07-07-2017,False,Approved,,,,
14756,25,2367,21-08-2017,False,Approved,Giant Bicycles,Road,medium,medium
14757,97,1758,15-07-2017,True,Approved,Solex,Standard,medium,large
14758,67,3301,09-01-2017,True,Approved,Norco Bicycles,Road,medium,medium
14759,37,2051,28-07-2017,True,Approved,OHM Cycles,Standard,low,medium
14760,96,16,12-02-2017,False,Approved,WeareA2B,Road,low,small
14761,50,3447,24-02-2017,,Approved,Giant Bicycles,Standard,medium,medium
14762,35,3335,01-01-2017,,Approved,Trek Bicycles,Standard,low,medium
14763,67,2212,19-11-2017,False,Approved,Norco Bicycles,Road,medium,medium
14764,49,3232,01-09-2017,True,Approved,Trek Bicycles,Road,medium,medium
14765,12,1407,20-04-2017,True,Approved,WeareA2B,Standard,medium,medium
14766,48,20,20-11-2017,False,Approved,WeareA2B,Standard,medium,medium
14767,87,353,17-04-2017,True,Approved,Giant Bicycles,Standard,high,medium
14768,60,382,09-08-2017,True,Approved,Giant Bicycles,Standard,high,small
14769,32,2723,25-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14770,76,440,24-03-2017,False,Approved,WeareA2B,Standard,low,medium
14771,82,3250,23-09-2017,False,Approved,Giant Bicycles,Road,medium,medium
14772,60,2788,22-10-2017,False,Approved,Giant Bicycles,Standard,high,small
14773,86,2913,02-10-2017,True,Approved,OHM Cycles,Standard,medium,medium
14774,36,2506,24-07-2017,True,Approved,Solex,Standard,low,medium
14775,21,3195,22-04-2017,True,Approved,Solex,Standard,medium,large
14776,74,369,09-09-2017,True,Approved,WeareA2B,Standard,medium,medium
14777,95,2006,07-03-2017,False,Approved,OHM Cycles,Touring,low,medium
14778,56,3181,16-05-2017,False,Approved,Norco Bicycles,Mountain,low,small
14779,93,2679,12-04-2017,True,Approved,OHM Cycles,Standard,high,medium
14780,40,786,05-06-2017,False,Approved,OHM Cycles,Standard,high,medium
14781,57,731,27-06-2017,False,Approved,WeareA2B,Touring,medium,large
14782,85,2005,17-01-2017,True,Approved,WeareA2B,Standard,medium,medium
14783,98,2769,19-01-2017,False,Approved,Trek Bicycles,Standard,high,medium
14784,6,170,30-01-2017,True,Approved,Solex,Standard,high,medium
14785,43,1334,17-03-2017,False,Approved,Solex,Standard,medium,medium
14786,0,1096,05-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14787,32,87,12-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14788,55,607,18-07-2017,False,Approved,Trek Bicycles,Road,medium,large
14789,80,56,28-12-2017,True,Approved,OHM Cycles,Touring,low,medium
14790,78,1129,16-11-2017,False,Approved,Giant Bicycles,Standard,medium,large
14791,73,943,29-07-2017,True,Approved,Solex,Standard,medium,medium
14792,17,947,11-01-2017,True,Approved,Solex,Standard,high,medium
14793,49,356,30-10-2017,False,Approved,Solex,Standard,medium,large
14794,90,3418,24-01-2017,True,Approved,Solex,Standard,low,medium
14795,89,2301,14-12-2017,,Approved,WeareA2B,Touring,medium,large
14796,59,1709,26-12-2017,True,Approved,Solex,Standard,medium,large
14797,52,2936,24-08-2017,False,Approved,OHM Cycles,Road,medium,medium
14798,73,2788,20-01-2017,False,Approved,Solex,Standard,medium,medium
14799,90,3114,04-10-2017,,Approved,Norco Bicycles,Standard,low,medium
14800,59,3008,22-01-2017,True,Approved,WeareA2B,Standard,medium,small
14801,98,201,05-09-2017,False,Approved,Trek Bicycles,Standard,high,medium
14802,91,2393,30-08-2017,True,Approved,WeareA2B,Standard,low,medium
14803,46,1332,25-11-2017,False,Approved,Solex,Standard,low,medium
14804,72,981,15-09-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14805,67,1314,12-08-2017,False,Approved,Norco Bicycles,Road,medium,medium
14806,83,2169,04-09-2017,False,Approved,Solex,Touring,medium,large
14807,0,1316,05-07-2017,True,Approved,Giant Bicycles,Standard,medium,large
14808,16,3249,22-02-2017,True,Approved,Norco Bicycles,Standard,high,small
14809,32,1372,18-02-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14810,29,2036,13-04-2017,False,Approved,Norco Bicycles,Road,medium,medium
14811,69,1924,09-03-2017,True,Approved,Giant Bicycles,Road,medium,medium
14812,60,2615,18-01-2017,False,Approved,Giant Bicycles,Standard,high,small
14813,70,903,14-12-2017,True,Approved,Trek Bicycles,Standard,high,medium
14814,63,2729,24-12-2017,True,Approved,Solex,Standard,medium,medium
14815,38,2628,07-02-2017,True,Approved,Solex,Standard,medium,medium
14816,0,779,18-03-2017,True,Approved,Solex,Standard,medium,medium
14817,1,3427,09-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14818,13,1111,08-06-2017,True,Approved,Solex,Standard,medium,medium
14819,97,469,14-09-2017,True,Approved,OHM Cycles,Road,medium,medium
14820,2,504,09-02-2017,False,Approved,Giant Bicycles,Road,low,small
14821,66,985,20-05-2017,False,Approved,Solex,Standard,medium,medium
14822,54,1761,12-12-2017,False,Approved,WeareA2B,Standard,medium,medium
14823,0,2099,28-10-2017,False,Approved,WeareA2B,Standard,medium,medium
14824,52,1089,22-07-2017,True,Approved,OHM Cycles,Road,medium,medium
14825,82,3147,07-07-2017,True,Approved,Norco Bicycles,Standard,high,medium
14826,10,1336,06-10-2017,True,Approved,WeareA2B,Touring,medium,medium
14827,50,2946,28-10-2017,True,Approved,WeareA2B,Standard,medium,small
14828,3,841,31-01-2017,False,Approved,Trek Bicycles,Standard,medium,large
14829,0,1821,04-04-2017,False,Approved,Trek Bicycles,Standard,high,medium
14830,57,2910,31-08-2017,False,Approved,WeareA2B,Touring,medium,large
14831,15,2618,31-03-2017,False,Approved,Norco Bicycles,Standard,low,medium
14832,5,2946,29-11-2017,False,Approved,Trek Bicycles,Mountain,low,medium
14833,43,3286,15-01-2017,True,Cancelled,Solex,Standard,medium,medium
14834,56,1916,26-05-2017,True,Approved,Norco Bicycles,Mountain,low,small
14835,37,773,13-08-2017,True,Approved,OHM Cycles,Standard,low,medium
14836,0,1738,03-11-2017,False,Approved,,,,
14837,78,2611,10-10-2017,True,Approved,Giant Bicycles,Standard,medium,large
14838,28,1514,21-09-2017,True,Approved,Norco Bicycles,Standard,medium,small
14839,84,3407,22-08-2017,True,Approved,Giant Bicycles,Road,medium,medium
14840,31,1140,17-02-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14841,16,1243,14-06-2017,False,Approved,Norco Bicycles,Standard,high,small
14842,38,1802,16-01-2017,False,Approved,Solex,Standard,medium,medium
14843,70,87,19-07-2017,True,Approved,Trek Bicycles,Standard,high,medium
14844,67,2621,11-10-2017,True,Approved,Solex,Standard,medium,large
14845,28,2197,07-08-2017,False,Approved,Norco Bicycles,Standard,medium,small
14846,0,2192,05-03-2017,False,Approved,,,,
14847,73,2091,13-05-2017,False,Approved,Solex,Standard,medium,medium
14848,81,577,29-10-2017,True,Approved,Norco Bicycles,Standard,medium,small
14849,14,589,28-08-2017,True,Approved,Trek Bicycles,Standard,medium,small
14850,87,19,25-03-2017,False,Approved,OHM Cycles,Standard,medium,medium
14851,87,216,18-06-2017,True,Approved,OHM Cycles,Standard,medium,medium
14852,0,2989,31-07-2017,False,Approved,OHM Cycles,Standard,medium,medium
14853,8,250,18-02-2017,False,Approved,Solex,Road,medium,small
14854,84,820,22-03-2017,False,Approved,Giant Bicycles,Road,medium,medium
14855,17,3126,20-11-2017,True,Approved,WeareA2B,Touring,medium,large
14856,86,2930,04-02-2017,True,Approved,OHM Cycles,Standard,medium,medium
14857,77,2210,12-07-2017,True,Approved,WeareA2B,Standard,medium,medium
14858,0,31,02-10-2017,True,Approved,Solex,Standard,medium,medium
14859,41,3221,10-09-2017,False,Approved,Norco Bicycles,Standard,low,medium
14860,85,462,03-07-2017,True,Approved,WeareA2B,Standard,medium,medium
14861,13,616,19-02-2017,False,Approved,Solex,Standard,medium,medium
14862,50,1160,25-01-2017,False,Approved,WeareA2B,Standard,medium,small
14863,35,2240,11-06-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14864,16,2312,13-08-2017,True,Approved,Norco Bicycles,Standard,high,small
14865,91,2452,25-11-2017,False,Approved,Solex,Standard,medium,medium
14866,79,925,03-12-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14867,35,2182,06-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14868,0,608,03-02-2017,True,Approved,Norco Bicycles,Standard,low,medium
14869,46,3323,06-09-2017,,Approved,OHM Cycles,Standard,low,medium
14870,22,3500,11-01-2017,False,Approved,WeareA2B,Standard,medium,medium
14871,27,1711,14-04-2017,False,Approved,Trek Bicycles,Standard,low,medium
14872,92,2008,21-10-2017,False,Cancelled,WeareA2B,Standard,medium,small
14873,53,2418,02-03-2017,True,Approved,OHM Cycles,Standard,medium,medium
14874,55,1388,08-10-2017,False,Approved,Trek Bicycles,Road,medium,large
14875,59,2548,04-01-2017,False,Approved,Solex,Standard,medium,large
14876,84,232,19-07-2017,True,Approved,Trek Bicycles,Road,medium,medium
14877,3,2638,27-08-2017,False,Approved,Trek Bicycles,Standard,medium,large
14878,35,1772,30-03-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14879,63,94,17-11-2017,False,Approved,Solex,Standard,medium,medium
14880,45,226,05-09-2017,False,Approved,Solex,Standard,medium,medium
14881,68,1629,25-11-2017,True,Approved,OHM Cycles,Standard,medium,medium
14882,94,897,28-02-2017,True,Approved,Giant Bicycles,Standard,medium,large
14883,64,733,23-10-2017,True,Approved,Trek Bicycles,Standard,medium,large
14884,5,2618,17-05-2017,True,Approved,Trek Bicycles,Mountain,low,medium
14885,80,3004,03-05-2017,True,Approved,OHM Cycles,Touring,low,medium
14886,1,1128,20-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14887,43,3108,30-06-2017,False,Approved,Solex,Standard,medium,medium
14888,0,76,25-03-2017,False,Approved,Trek Bicycles,Standard,medium,medium
14889,15,2751,10-10-2017,True,Approved,WeareA2B,Standard,medium,medium
14890,0,1681,20-07-2017,True,Approved,Trek Bicycles,Road,medium,medium
14891,21,1927,12-04-2017,True,Approved,Solex,Standard,medium,large
14892,69,2217,13-02-2017,False,Approved,Giant Bicycles,Road,medium,medium
14893,73,49,19-07-2017,,Approved,Solex,Standard,medium,medium
14894,25,1930,13-03-2017,True,Approved,OHM Cycles,Standard,high,medium
14895,25,2989,18-09-2017,False,Approved,OHM Cycles,Standard,high,medium
14896,0,1714,27-01-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14897,8,1400,17-04-2017,True,Cancelled,Solex,Road,medium,small
14898,62,721,08-05-2017,True,Approved,Solex,Standard,medium,medium
14899,69,10,09-08-2017,False,Approved,Giant Bicycles,Road,medium,medium
14900,37,783,01-03-2017,False,Approved,OHM Cycles,Standard,low,medium
14901,41,216,11-02-2017,True,Approved,Norco Bicycles,Standard,low,medium
14902,62,2270,19-06-2017,False,Approved,Solex,Standard,medium,medium
14903,80,2700,31-01-2017,False,Approved,OHM Cycles,Touring,low,medium
14904,78,2533,14-05-2017,False,Approved,Giant Bicycles,Standard,medium,large
14905,0,3447,18-08-2017,True,Approved,WeareA2B,Standard,medium,small
14906,100,65,22-06-2017,False,Approved,Norco Bicycles,Road,medium,medium
14907,38,1971,15-01-2017,False,Approved,Solex,Standard,medium,medium
14908,47,1025,31-10-2017,True,Approved,Trek Bicycles,Road,low,small
14909,52,2973,16-07-2017,False,Approved,Solex,Road,medium,large
14910,73,1482,27-02-2017,False,Approved,Solex,Standard,medium,medium
14911,17,351,20-10-2017,False,Approved,Solex,Standard,high,medium
14912,2,2908,29-05-2017,False,Approved,Solex,Standard,medium,medium
14913,50,3155,06-11-2017,True,Approved,WeareA2B,Standard,medium,small
14914,68,3228,31-03-2017,False,Approved,OHM Cycles,Standard,medium,medium
14915,41,1982,07-09-2017,False,Approved,Norco Bicycles,Standard,low,medium
14916,67,1739,17-09-2017,False,Approved,Norco Bicycles,Road,medium,medium
14917,5,1695,22-04-2017,False,Approved,Giant Bicycles,Standard,high,medium
14918,63,2165,08-08-2017,False,Approved,Solex,Standard,medium,medium
14919,0,2182,10-04-2017,True,Approved,Norco Bicycles,Road,medium,medium
14920,51,310,19-09-2017,True,Approved,OHM Cycles,Standard,high,medium
14921,2,590,11-09-2017,False,Approved,Solex,Standard,medium,medium
14922,0,448,23-03-2017,True,Approved,,,,
14923,68,2702,24-05-2017,False,Approved,OHM Cycles,Standard,medium,medium
14924,70,1513,11-05-2017,False,Approved,Trek Bicycles,Standard,high,medium
14925,70,144,16-03-2017,True,Approved,Trek Bicycles,Standard,high,medium
14926,48,1234,12-06-2017,True,Approved,WeareA2B,Standard,medium,medium
14927,77,484,27-10-2017,True,Approved,Norco Bicycles,Road,medium,large
14928,97,1994,11-06-2017,True,Approved,OHM Cycles,Road,medium,medium
14929,62,639,23-03-2017,False,Approved,Solex,Standard,medium,medium
14930,32,938,08-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14931,31,1,14-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium
14932,49,1785,21-01-2017,True,Approved,Trek Bicycles,Road,medium,medium
14933,37,2013,13-11-2017,True,Approved,OHM Cycles,Standard,low,medium
14934,70,647,02-02-2017,False,Approved,Trek Bicycles,Standard,high,medium
14935,36,2812,15-07-2017,False,Approved,Solex,Standard,low,medium
14936,32,2203,05-08-2017,True,Approved,Giant Bicycles,Standard,high,medium
14937,26,1597,26-03-2017,False,Approved,WeareA2B,Standard,medium,medium
14938,57,1906,21-04-2017,False,Approved,WeareA2B,Touring,medium,large
14939,99,1807,23-06-2017,True,Approved,Trek Bicycles,Road,low,small
14940,24,570,25-11-2017,False,Approved,Solex,Road,medium,large
14941,78,1603,07-12-2017,True,Approved,Giant Bicycles,Standard,medium,large
14942,90,825,20-12-2017,True,Approved,Norco Bicycles,Standard,low,medium
14943,21,3064,23-05-2017,False,Approved,Solex,Standard,medium,large
14944,10,221,02-02-2017,True,Approved,WeareA2B,Touring,medium,medium
14945,59,145,24-05-2017,False,Approved,Solex,Standard,medium,large
14946,35,539,09-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium
14947,15,423,25-01-2017,True,Approved,Norco Bicycles,Standard,low,medium
14948,15,3014,18-02-2017,True,Approved,WeareA2B,Standard,medium,medium
14949,3,648,01-02-2017,False,Approved,Trek Bicycles,Standard,medium,large
14950,44,445,15-05-2017,False,Approved,WeareA2B,Standard,medium,medium
14951,63,528,22-04-2017,True,Approved,Solex,Standard,medium,medium
14952,79,1611,15-02-2017,True,Approved,Solex,Touring,medium,large
14953,0,1358,05-11-2017,False,Approved,Giant Bicycles,Standard,medium,large
14954,57,3445,13-05-2017,True,Approved,WeareA2B,Touring,medium,large
14955,75,2793,06-03-2017,False,Approved,Giant Bicycles,Touring,medium,large
14956,45,22,24-09-2017,True,Approved,Solex,Standard,medium,medium
14957,22,1580,16-04-2017,False,Approved,Solex,Standard,medium,medium
14958,19,1958,22-10-2017,True,Approved,OHM Cycles,Road,high,large
14959,0,2045,13-09-2017,False,Approved,Solex,Standard,medium,medium
14960,54,938,30-10-2017,True,Approved,WeareA2B,Standard,medium,medium
14961,57,2771,16-11-2017,True,Approved,WeareA2B,Touring,medium,large
14962,78,2190,01-07-2017,False,Approved,Giant Bicycles,Standard,medium,large
14963,6,1176,14-10-2017,False,Approved,OHM Cycles,Standard,high,medium
14964,49,2385,31-10-2017,False,Approved,Trek Bicycles,Road,medium,medium
14965,31,1616,05-06-2017,False,Approved,WeareA2B,Standard,medium,medium
14966,46,965,05-02-2017,True,Approved,OHM Cycles,Standard,low,medium
14967,3,3204,04-08-2017,False,Approved,Trek Bicycles,Standard,medium,large
14968,87,2540,10-04-2017,True,Approved,Giant Bicycles,Standard,high,medium
14969,27,3476,20-08-2017,True,Approved,Trek Bicycles,Standard,medium,medium
14970,57,3045,17-09-2017,True,Approved,WeareA2B,Touring,medium,large
14971,63,2787,23-11-2017,False,Approved,Solex,Standard,medium,medium
14972,84,1331,25-12-2017,True,Approved,Giant Bicycles,Road,medium,medium
14973,22,2063,11-03-2017,False,Approved,WeareA2B,Standard,medium,medium
14974,26,2388,02-07-2017,False,Approved,WeareA2B,Standard,medium,medium
14975,49,717,26-07-2017,True,Approved,Trek Bicycles,Road,medium,medium
14976,12,775,26-10-2017,False,Approved,WeareA2B,Standard,medium,medium
14977,97,1772,15-07-2017,False,Approved,OHM Cycles,Road,medium,medium
14978,88,877,03-07-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14979,5,1678,23-10-2017,False,Approved,Giant Bicycles,Standard,high,medium
14980,94,2653,22-06-2017,True,Approved,Giant Bicycles,Standard,medium,large
14981,92,3164,27-07-2017,True,Approved,WeareA2B,Standard,medium,small
14982,38,29,08-12-2017,True,Approved,Solex,Standard,medium,medium
14983,88,1468,16-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium
14984,42,2576,07-05-2017,False,Approved,OHM Cycles,Road,medium,small
14985,4,3495,11-02-2017,False,Approved,Solex,Standard,medium,medium
14986,6,457,06-09-2017,True,Approved,Solex,Standard,high,medium
14987,53,442,06-02-2017,False,Approved,OHM Cycles,Standard,medium,medium
14988,38,1460,15-05-2017,False,Approved,Trek Bicycles,Standard,medium,large
14989,58,1991,15-01-2017,True,Approved,OHM Cycles,Standard,medium,medium
14990,96,174,26-10-2017,False,Approved,WeareA2B,Road,low,small
14991,22,2071,14-02-2017,False,Approved,WeareA2B,Standard,medium,medium
14992,64,2843,17-07-2017,True,Approved,Trek Bicycles,Standard,medium,large
14993,48,3275,31-03-2017,True,Approved,WeareA2B,Standard,medium,medium
14994,35,3112,19-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium
